kepid,kepoi_name,kepler_name,koi_disposition,koi_pdisposition,koi_score,koi_fpflag_nt,koi_fpflag_ss,koi_fpflag_co,koi_fpflag_ec,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_tce_plnt_num,koi_tce_delivname,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
3967326,K02084.01,Kepler-1792 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.195775379,135.17539,0.1988,2.1421,948.7,3.03,1047,283.78,51.9,1,q1_q12_tce,5229,4.378,1.005,294.84003,39.085991,15.168
4989057,K01923.01,Kepler-1017 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.23400469,137.67728,0.6297,2.1648,492.4,3.08,1047,284.24,37.7,1,q1_q12_tce,5579,4.194,1.329,283.46936,40.13261,14.139
5108214,K01924.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.11911715,132.6016,0.6196,4.18,30.5,1.44,2129,4858.05,14.3,1,q1_q12_tce,5844,3.804,2.49,294.2869,40.21381,7.837
9955598,K01925.01,Kepler-409 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,68.958608,179.08098,0.1428,3.0854,123.8,0.98,402,6.2,35.4,1,q1_q12_tce,5460,4.498,0.893,293.6792,46.85276,9.439
10230571,K01926.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,123.1149477,172.26301,,17.24,,,,,,,,,,,299.2529,47.278999,9.473
7219761,K01927.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,47.76397728,165.041066,,4.08,,,,,,,,,,,296.98605,42.72998,9.668
5770074,K01928.01,Kepler-1675 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,63.0381121,169.11965,0.0993,7.3269,629.2,2.73,493,13.93,52.1,1,q1_q12_tce,6085,4.418,1.09,283.80954,41.041241,13.605
4249725,K00222.02,Kepler-120 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.79455062,130.76663,0.112,3.4051,870,1.64,455,10.15,61,2,q1_q12_tce,4096,4.697,0.57,287.89163,39.33913,14.735
9518318,K01978.02,Kepler-346 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.85163032,147.615,0.7843,2.4278,899.5,3.3,654,43.19,29.5,2,q1_q12_tce,6032,4.465,1.001,288.0119,46.117611,15.214
7273277,K01979.01,Kepler-1035 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.714077555,133.71203,0.0953,1.2618,149.7,1,1228,537.57,39.8,1,q1_q12_tce,5709,4.478,0.818,289.04221,42.882488,12.987
11769890,K01980.01,Kepler-1036 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,122.8808058,165.45701,0.916,8.281,751.3,2.91,336,3.01,43.4,1,q1_q12_tce,5650,4.546,0.87,295.18164,49.945782,13.8
10153855,K01981.01,Kepler-1037 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.063788673,131.524735,0.1346,1.0764,265.8,1.61,1652,1761.19,40,1,q1_q12_tce,5265,4.4,1.002,296.34103,47.17086,14.229
6862721,K01982.01,Kepler-1781 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.88753526,132.70708,0.0507,1.9913,729,2.5,995,231.29,44.7,1,q1_q12_tce,5553,4.507,0.943,291.71146,42.341499,15.768
3657758,K02034.02,Kepler-1065 c,CONFIRMED,CANDIDATE,,0,0,0,0,2.37030743,133.67485,0.3929,1.845,317,1.56,1256,588.1,13.2,2,q1_q12_tce,5668,4.545,0.868,294.51126,38.790501,15.54
9790806,K02035.01,Kepler-1066 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.931559839,131.7658,0.7668,1.6283,491.9,2.55,1513,1239.6,85.7,1,q1_q12_tce,5642,4.31,1.05,298.86658,46.502239,13.007
6382217,K02036.01,Kepler-353 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.41100287,133.79948,0.8068,2.3762,862.3,1.76,485,13.04,28.2,1,q1_q12_tce,3903,4.735,0.523,296.85663,41.758179,15.773
6382217,K02036.02,Kepler-353 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.7952971,136.78336,0.7051,2.286,369.1,1.08,549,21.42,14,2,q1_q12_tce,3903,4.735,0.523,296.85663,41.758179,15.773
9634821,K02037.01,Kepler-1995 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,73.7579317,183.72259,0.3544,2.7539,2133.2,4.23,375,4.66,39.6,1,q1_q12_tce,5029,4.429,0.93,284.34274,46.316551,15.213
8260234,K02085.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,5.71482624,132.12983,0.6714,2.851,319.2,1.43,842,118.73,34,1,q1_q12_tce,5193,4.535,0.755,299.78946,44.171001,14.167
6768394,K02086.01,Kepler-60 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,7.13294363,135.99296,0.8212,4.445,148.4,1.97,1202,492.93,27.4,2,q1_q12_tce,6200,4.16,1.448,288.96124,42.265011,13.959
6768394,K02086.02,Kepler-60 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.91902447,140.07653,0.6317,4.146,193.3,2.11,1115,365.49,31.7,1,q1_q12_tce,6200,4.16,1.448,288.96124,42.265011,13.959
6383785,K00239.01,Kepler-501 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.640677572,138.556194,0.6838,2.9016,1529,4.11,1085,327.41,142.8,1,q1_q12_tce,6217,4.472,0.989,297.20154,41.730209,14.762
6768394,K02086.03,Kepler-60 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,11.8984932,133.347,0.6142,2.861,135.3,1.76,1013,249.12,15.8,3,q1_q12_tce,6200,4.16,1.448,288.96124,42.265011,13.959
10136549,K01929.01,Kepler-337 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.69315566,132.81379,0.6204,5.5769,142.8,1.76,1004,240.44,45.4,1,q1_q12_tce,5684,4.125,1.415,290.06049,47.16396,12.727
10136549,K01929.02,Kepler-337 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.29276965,133.00668,0.2954,4.7681,84.1,1.3,1438,1011.58,41.1,2,q1_q12_tce,5684,4.125,1.415,290.06049,47.16396,12.727
5511081,K01930.01,Kepler-338 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,13.72707449,138.74764,0.0988,7.3179,203.4,2.47,1005,241.39,57.8,1,q1_q12_tce,5923,4.015,1.735,282.97897,40.784351,12.119
5511081,K01930.02,Kepler-338 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,24.3111399,137.03481,0.1198,8.929,187.7,2.37,831,112.73,43.1,2,q1_q12_tce,5923,4.015,1.735,282.97897,40.784351,12.119
5511081,K01930.03,Kepler-338 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,44.4301361,143.55374,0.7089,10.389,227.8,2.8,680,50.44,43.7,3,q1_q12_tce,5923,4.015,1.735,282.97897,40.784351,12.119
5511081,K01930.04,Kepler-338 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.34144548,132.38637,0.8523,6.215,78.8,1.76,1143,403.94,28.5,4,q1_q12_tce,5923,4.015,1.735,282.97897,40.784351,12.119
12691412,K01983.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.9014519,137.02062,0.9529,4.071,1019.8,6.9,1339,759.64,8.3,,,6622,4.149,1.706,290.28619,51.834026,13.502
10094670,K01984.01,Kepler-1677 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,22.0640623,148.91718,0.195,3.493,403.3,2.31,726,65.57,33.9,1,q1_q12_tce,6215,4.397,1.145,298.49329,47.013039,13.698
8142942,K01985.01,Kepler-1782 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.756242547,133.903696,0.9274,1.1572,630.7,2.67,834,114.43,50.5,1,q1_q12_tce,5006,4.498,0.829,280.92612,44.087929,13.708
8257205,K01986.01,Kepler-1038 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,148.4603382,151.38572,0.7255,5.402,1606.6,3.27,293,1.73,35,1,q1_q12_tce,5463,4.594,0.759,298.97217,44.132381,14.839
3862246,K00230.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,4.702495288,136.308506,1.3138,2.3439,5174.5,38.55,981,219.08,224.3,,,5408,4.476,0.878,294.51746,38.956341,14.916
9634821,K02037.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,5.47715929,352.84883,0.2855,1.4069,605.5,2.25,891,149.23,29.4,2,q1_q12_tce,5029,4.429,0.93,284.34274,46.316551,15.213
5023956,K00233.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.824649322,147.482694,0.921,4.2301,4806.9,6.66,1508,1222.28,319.7,1,q1_q12_tce,6190,4.487,0.793,295.24182,40.155209,14.605
9634821,K02037.03,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,8.56266484,355.13628,0.0482,1.4567,632.7,2.27,768,82.22,25.1,3,q1_q12_tce,5029,4.429,0.93,284.34274,46.316551,15.213
8950568,K02038.01,Kepler-85 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.3053749,139.73847,0.9129,3.8786,402.2,2.12,831,112.98,31.1,1,q1_q12_tce,5695,4.545,0.872,290.97342,45.290321,14.779
8950568,K02038.02,Kepler-85 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.51366754,139.41628,0.6443,4.572,441,1.92,725,65.43,32,2,q1_q12_tce,5695,4.545,0.872,290.97342,45.290321,14.779
6922710,K02087.01,Kepler-1088 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.12748644,145.65956,0.3931,4.923,162.3,1.36,672,48.26,35.9,1,q1_q12_tce,5930,4.397,1.052,281.56146,42.4505,11.863
12164770,K02088.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.63009352,132.2236,1.1531,11.284,432.2,21.37,1508,1222.81,78.1,1,q1_q12_tce,6328,4.374,1.118,294.39557,50.719589,14.651
9541322,K02089.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,9.40525543,134.55294,1.834,2.134,604.9,92.58,938,182.99,30.2,1,q1_q12_tce,6345,4.462,0.994,297.33582,46.15099,14.685
11348997,K02090.01,Kepler-1089 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.132485618,132.1593,0.8391,1.631,962.2,1.85,531,18.83,36.9,1,q1_q12_tce,3688,4.755,0.497,291.09274,49.19006,15.535
5705819,K02091.01,Kepler-1793 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.77995434,138.48566,0.9476,3.877,844.9,2.91,714,61.46,31.8,1,q1_q12_tce,5189,4.595,0.765,291.91287,40.953892,15.789
10978763,K01931.01,Kepler-339 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,4.97761996,134.67235,0.6497,2.5378,293.7,1.46,954,195.78,36.6,1,q1_q12_tce,5627,4.567,0.808,293.35172,48.444641,14.531
10978763,K01931.02,Kepler-339 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.55838956,136.34651,0.1625,3.374,209.4,1.16,742,71.84,20.2,3,q1_q12_tce,5627,4.567,0.808,293.35172,48.444641,14.531
10978763,K01931.03,Kepler-339 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.98803345,132.56475,0.2087,2.995,214.8,1.18,852,124.48,24.7,2,q1_q12_tce,5627,4.567,0.808,293.35172,48.444641,14.531
5202905,K01932.01,Kepler-340 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,22.8245485,144.4674,0.0484,6.499,313.1,5.69,1448,1040.56,15.1,1,q1_q12_tce,8241,3.745,3.177,295.93347,40.300571,12.345
4545187,K00223.01,Kepler-121 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.177414418,134.478732,0.049,1.4636,1207.4,2.47,1008,244.18,112.5,1,q1_q12_tce,5316,4.613,0.719,286.16205,39.678001,14.708
8257205,K01986.02,Kepler-1038 c,CONFIRMED,CANDIDATE,,0,0,0,0,7.12768673,136.00341,0.1274,2.449,244,1.17,805,99.31,18.2,2,q1_q12_tce,5463,4.594,0.759,298.97217,44.132381,14.839
2021440,K01987.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,7.8115845,136.32576,1.1943,5.954,913.9,17.78,716,62.23,34.7,1,q1_q12_tce,5135,4.627,0.709,292.96844,37.488689,15.611
9044228,K01988.01,Kepler-1039 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,0.934884242,131.581851,0.8249,1.4174,282.6,3.48,2081,4435.29,59.3,1,q1_q12_tce,4777,3.909,1.795,298.3266,45.31551,14.145
10779233,K01989.01,Kepler-1040 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,201.1214,187.56107,0.0206,10.575,473.4,1.84,297,1.83,32,1,q1_q12_tce,5804,4.498,0.845,283.11377,48.13139,13.328
11614617,K01990.01,Kepler-1041 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,24.7576421,142.06892,0.9202,7.361,493.6,2.59,644,40.74,40.4,1,q1_q12_tce,6106,4.487,0.966,293.88177,49.683151,14.49
8950568,K02038.03,Kepler-85 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,17.9133739,135.52712,0.3181,4.395,210.4,1.27,644,40.59,12.6,,,5695,4.545,0.872,290.97342,45.290321,14.779
8950568,K02038.04,Kepler-85 e,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,25.2152875,152.7021,0.0722,4.538,194.8,1.21,574,25.73,9.9,,,5695,4.545,0.872,290.97342,45.290321,14.779
8804845,K02039.01,Kepler-1067 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.42587228,135.86518,0.2351,2.5095,260.2,1.33,931,177.66,33.3,1,q1_q12_tce,5614,4.561,0.827,285.38742,45.049049,14.305
8804845,K02039.02,Kepler-1067 b,CONFIRMED,CANDIDATE,,0,0,0,0,0.762129261,131.62001,0.3288,1.076,71.2,0.7,1792,2435.53,15.8,2,q1_q12_tce,5614,4.561,0.827,285.38742,45.049049,14.305
10480915,K02040.01,Kepler-1785 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,19.58557219,132.36621,0.9917,1.928,575.9,3.72,668,47.07,26.7,1,q1_q12_tce,5971,4.502,0.889,295.79218,47.600101,14.18
6696580,K02092.01,Kepler-359 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,57.6899118,139.92329,0.9071,5.005,1752.8,5.15,507,15.62,29.5,1,q1_q12_tce,6210,4.45,1.033,293.29364,42.19635,15.886
6696580,K02092.02,Kepler-359 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,25.5638576,375.27779,0.6817,4.478,1217.8,3.83,665,46.22,29.1,2,q1_q12_tce,6210,4.45,1.033,293.29364,42.19635,15.886
6696580,K02092.03,Kepler-359 d,CONFIRMED,CANDIDATE,,0,0,0,0,77.085964,202.7514,1.2356,4.557,995,30.34,460,10.61,12.8,3,q1_q12_tce,6210,4.45,1.033,293.29364,42.19635,15.886
6525946,K02093.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.78341538,136.10534,0.929,3.8529,530.2,3.12,1118,369.7,34.9,1,q1_q12_tce,6487,4.397,1.118,292.95416,41.934799,15.357
6383785,K00239.02,Kepler-501 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,3.62269606,133.0189,0.321,1.79,207.7,1.45,1257,589.5,5.8,2,q1_q12_tce,6217,4.472,0.989,297.20154,41.730209,14.762
5202905,K01932.02,Kepler-340 b,CONFIRMED,CANDIDATE,,0,0,0,0,14.8444163,143.5811,0.5885,5.654,192.4,4.61,1672,1846.81,10.7,2,q1_q12_tce,8241,3.745,3.177,295.93347,40.300571,12.345
9072190,K01933.01,Kepler-1018 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,49.1013514,136.46989,0.3979,6.323,856.4,2.72,477,12.25,39.7,1,q1_q12_tce,5807,4.524,0.922,283.59668,45.407879,15.041
4242147,K01934.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,28.78278558,132.31768,0.8879,3.7385,1025.4,2.24,381,4.98,40.1,1,q1_q12_tce,4500,4.707,0.577,284.96967,39.360291,14.649
5396122,K01935.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,15.44429865,138.16718,1.5616,2.1265,4123,68.3,731,67.51,44.7,1,q1_q12_tce,5897,4.489,0.992,299.6517,40.545681,15.838
4945877,K01936.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.339670843,132.16763,0.4932,1.859,28.5,1.2,3464,34037.68,36,1,q1_q12_tce,9436,4.122,2.161,297.19012,40.027969,10.455
5306720,K01991.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,27.36440303,143.46255,1.3772,3.615,2280,51.75,659,44.62,43.6,1,q1_q12_tce,6173,4.429,1.108,299.18491,40.484371,15.244
11450414,K01992.01,Kepler-347 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.7983044,133.6519,0.7584,6.354,336.2,1.99,811,102.02,38.8,1,q1_q12_tce,6092,4.471,0.998,289.19958,49.305721,14.513
11450414,K01992.02,Kepler-347 c,CONFIRMED,CANDIDATE,,0,0,0,0,27.3216332,154.29144,0.6137,3.763,248,1.64,629,37.07,14.5,3,q1_q12_tce,6092,4.471,0.998,289.19958,49.305721,14.513
11450414,K01992.03,Kepler-347 d,CONFIRMED,CANDIDATE,,0,0,0,0,85.520888,181.3181,0.0947,8.295,296.5,1.72,430,8.1,14.2,,,6092,4.471,0.998,289.19958,49.305721,14.513
9042357,K01993.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,16.00351918,146.38711,1.5058,4.084,683.8,40.18,586,27.83,31.8,1,q1_q12_tce,5283,4.594,0.695,297.91864,45.347061,14.733
4043443,K00231.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,119.8399712,161.86388,1.6162,3.703,5873.1,57.48,265,1.17,76.9,,,4572,4.564,0.747,287.40244,39.190731,14.945
5024482,K02041.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,1.525927019,132.6934,1.2345,3.035,446,58.34,2545,9917.8,23.1,1,q1_q12_tce,6640,3.884,2.099,295.32501,40.187576,12.203
9111849,K02042.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,63.0736043,191.24524,0.6623,5.254,688.8,6.67,766,81.23,25.2,1,q1_q12_tce,6628,3.835,2.403,298.75018,45.4664,13.089
8491277,K00234.01,Kepler-498 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.61375356,132.18509,0.7605,4.7305,821.6,3.46,931,177.26,106.5,1,q1_q12_tce,5997,4.364,1.11,290.35815,44.518749,14.283
3448130,K02043.01,Kepler-1786 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,78.5461638,144.06962,0.039,8.684,731.7,2.63,434,8.39,38.3,1,q1_q12_tce,6032,4.485,0.973,292.5878,38.52203,14.087
9656252,K02044.01,Kepler-1068 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,16.92344113,145.81211,0.006,4.0618,1287.8,3.63,735,68.98,41.4,1,q1_q12_tce,6063,4.476,1.012,294.64816,46.392361,15.818
6525946,K02093.02,,CANDIDATE,CANDIDATE,,0,0,0,0,2.5081152,133.98514,0.1902,2.449,203.5,1.61,1558,1393.75,17.9,2,q1_q12_tce,6487,4.397,1.118,292.95416,41.934799,15.357
6525946,K02093.03,,FALSE POSITIVE,FALSE POSITIVE,,0,1,0,0,0.992140132,132.28429,0.1071,1.504,135.6,1.32,2124,4807.01,14.7,3,q1_q12_tce,6487,4.397,1.118,292.95416,41.934799,15.357
8505920,K02094.01,Kepler-1090 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,42.4267342,156.18136,0.9584,6.133,658.7,3.08,482,12.79,23.9,1,q1_q12_tce,5403,4.427,0.906,295.66287,44.525841,15.001
6105462,K02098.02,Kepler-1093 c,CONFIRMED,CANDIDATE,,0,0,0,0,89.722292,163.1587,0.5959,10.678,248.3,2.08,508,15.69,25.2,2,q1_q12_tce,6429,4.241,1.262,284.978,41.420158,13.838
3120355,K02099.01,Kepler-1094 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,78.1000231,139.49588,0.3979,8.322,688.7,2.65,447,9.48,22.7,1,q1_q12_tce,6153,4.471,0.993,292.30124,38.26704,14.999
10190777,K01937.01,Kepler-1019 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,1.411229847,132.642284,0.747,1.3912,395.7,1.36,1049,286.57,104.8,1,q1_q12_tce,4350,4.633,0.625,283.71753,47.204449,13.59
9651234,K01938.01,Kepler-1020 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,96.9151496,187.08904,0.3107,5.9964,832.6,2.01,313,2.28,47.9,1,q1_q12_tce,5229,4.636,0.701,292.67255,46.377419,14.031
7045496,K01939.01,Kepler-1021 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,13.47469571,133.49237,0.159,2.6174,781.7,2.07,643,40.49,38.6,1,q1_q12_tce,5413,4.594,0.747,295.2049,42.559681,15.164
10005788,K01940.01,Kepler-1022 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.99469878,137.35766,0.7745,1.6434,971.8,2.02,512,16.24,39.2,1,q1_q12_tce,4302,4.661,0.586,289.35202,46.973728,15.389
10005788,K01940.02,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,6.73679732,136.4043415,,2.36,,,,,,,,,,,289.35202,46.973728,15.389
4545187,K00223.02,Kepler-121 c,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,41.0081183,147.0341,0.8598,4.386,1043.8,2.69,430,8.08,44.7,2,q1_q12_tce,5316,4.613,0.719,286.16205,39.678001,14.708
3328026,K01994.01,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,2.115497559,134.11511,1.5899,7.002,459,66.6,1438,1010.04,41.9,1,q1_q12_tce,5927,4.473,1.004,287.18961,38.43166,15.147
5942093,K01995.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,14.38725139,131.85121,1.3533,1.8644,2087.1,37.74,725,65.41,43.5,1,q1_q12_tce,5830,4.479,0.859,284.87454,41.203651,15.264
4736569,K01996.01,Kepler-1042 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.13202575,132.9102,0.1404,3.1376,962.2,1.73,574,25.66,39.7,1,q1_q12_tce,4777,4.689,0.561,288.66891,39.824009,15.629
10384798,K01997.01,Kepler-1043 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,38.5053398,158.30219,0.6711,5.973,738.9,2.54,532,18.98,35.5,1,q1_q12_tce,5974,4.504,0.881,281.66299,47.568581,14.777
9834040,K01998.01,Kepler-1044 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.77408868,135.95514,0.0282,2.6196,571.9,2.61,1064,303.05,35.2,1,q1_q12_tce,6217,4.405,1.09,293.14447,46.666241,15.368
6026438,K02045.01,Kepler-354 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,5.47665368,135.70467,0.6684,2.4857,719.2,2,740,71,32.2,1,q1_q12_tce,4650,4.589,0.706,285.75146,41.33564,15.549
6026438,K02045.02,Kepler-354 d,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,24.2102171,141.47095,0.4147,4.414,444.4,1.47,451,9.8,12.9,2,q1_q12_tce,4650,4.589,0.706,285.75146,41.33564,15.549
6026438,K02045.03,Kepler-354 c,CONFIRMED,CANDIDATE,,0,0,0,0,16.9347748,137.25708,0.4764,3.567,356.1,1.33,508,15.77,11.3,,,4650,4.589,0.706,285.75146,41.33564,15.549
10663396,K02046.01,Kepler-1069 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,23.8990296,151.39964,0.517,15.722,269.1,2.02,693,54.65,63.7,1,q1_q12_tce,5790,4.283,1.203,290.97934,47.988998,13.153
11457726,K02047.01,Kepler-1070 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.2216147,131.99143,0.1424,3.2606,171.4,1.79,1276,626.21,31,1,q1_q12_tce,6616,4.263,1.353,293.19537,49.316502,13.977
7620413,K02103.01,Kepler-1098 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.543072855,132.67929,0.0445,2.7494,165.7,1.13,1280,634.16,27,1,q1_q12_tce,5753,4.479,0.88,295.50269,43.232792,14.736
10854546,K02104.01,Kepler-1099 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,2.168452593,132.14076,0.9388,1.6611,505.5,3.11,1557,1389.18,45.7,1,q1_q12_tce,6153,4.382,1.109,288.74994,48.277168,15.141
8165946,K02105.01,Kepler-1100 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,6.42200058,134.58093,0.1743,2.6602,166.6,1.28,1036,272.65,26.3,1,q1_q12_tce,6201,4.472,0.989,291.87134,44.087379,13.862
12017109,K02106.01,Kepler-1679 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,9.75369069,134.06259,0.6801,2.331,524.2,2.18,813,103.3,19.6,1,q1_q12_tce,5806,4.528,0.899,293.90057,50.427052,15.158
9225395,K02107.01,Kepler-1101 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,81.3151059,175.99732,0.1394,5.762,781.7,2.22,370,4.45,24.1,1,q1_q12_tce,5565,4.574,0.802,294.56937,45.671261,15.111
5213902,K01941.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.194812487,132.18344,0.0231,1.369,208.7,1.41,1804,2504.65,43.3,1,q1_q12_tce,6192,4.474,0.973,298.21765,40.341019,14.029
2832589,K01942.01,Kepler-1978 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,10.84965239,136.74707,0.8426,3.702,1255.3,3.17,676,49.36,39.7,1,q1_q12_tce,5252,4.593,0.779,286.00674,38.009541,15.409
7810483,K01943.01,Kepler-1676 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,29.92205802,146.00894,0.0103,2.758,356.2,1.88,613,33.45,37.8,1,q1_q12_tce,6122,4.471,0.996,287.23676,43.567211,13.377
2438513,K01944.01,Kepler-1777 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,12.18416331,139.05896,0.3729,2.4468,515,4.27,1139,397.48,43.7,1,q1_q12_tce,6292,3.98,1.85,290.32867,37.72311,13.982
2438513,K01944.02,,FALSE POSITIVE,FALSE POSITIVE,,0,0,0,1,8.36060297,138.82446,0.3758,7.038,154.9,2.34,1291,656.71,41.5,2,q1_q12_tce,6292,3.98,1.85,290.32867,37.72311,13.982
10616415,K01999.01,,NOT DISPOSITIONED,NOT DISPOSITIONED,,0,0,0,0,1.120646436,131.591881,1.0775,1.7876,332.5,45.36,2780,14127.22,48.3,,,4972,3.449,4.034,297.61398,47.811401,13.695
8802693,K02000.01,Kepler-1045 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,26.41045478,149.39497,0.0671,2.996,1076.7,2.4,514,16.46,32.1,1,q1_q12_tce,5443,4.605,0.738,284.18329,45.0741,15.593
6061773,K02001.01,Kepler-1783 b,CONFIRMED,NOT DISPOSITIONED,,0,0,0,0,8.27744313,138.25508,0.1513,2.7043,185.9,2.38,1088,331.35,34.1,1,q1_q12_tce,5129,3.884,1.781,297.02109,41.377171,13.115
